Date,Price (USD)
2024-06-21,0.5807182504227686
2024-06-22,0.579731222936346
2024-06-23,0.662218398151884
2024-06-24,0.6126581557233163
2024-06-25,0.5842733027227174
2024-06-26,0.5941416134612758
2024-06-27,0.5716722372506221
2024-06-28,0.6050314584104686
2024-06-29,0.5915013650661721
2024-06-30,0.5511675176395959
2024-07-01,0.5568833402027173
2024-07-02,0.5632068615020445
2024-07-03,0.5479838898997509
2024-07-04,0.5352665695979295
2024-07-05,0.5067748435971062
2024-07-06,0.4768160821007631
2024-07-07,0.5021205322429311
2024-07-08,0.4812178817890784
2024-07-09,0.48134275750047
2024-07-10,0.48090526344633
2024-07-11,0.48831069814345957
2024-07-12,0.48531262042778517
2024-07-13,0.4797846057975435
2024-07-14,0.4813577681595185
2024-07-15,0.4658654254907662
2024-07-16,0.4779531306704907
2024-07-17,0.47708073635797266
2024-07-18,0.46827837379776033
2024-07-19,0.43049877288498495
2024-07-20,0.4344225568833531
2024-07-21,0.4233736065171994
2024-07-22,0.4331088672142723
2024-07-23,0.45466648579844926
2024-07-24,0.4398515356607853
2024-07-25,0.44324661627422723
2024-07-26,0.42841275066545254
2024-07-27,0.43664292155791307
2024-07-28,0.429994014410282
2024-07-29,0.4231083695027067
2024-07-30,0.4094740421220661
2024-07-31,0.3672663413207843
2024-08-01,0.4805444489101164
2024-08-02,0.5010591012111315
2024-08-03,0.4364064438847641
2024-08-04,0.4249887139262757
2024-08-05,0.42338689740112523
2024-08-06,0.3968288158279691
2024-08-07,0.39742984169401313
2024-08-08,0.40596681132399354
2024-08-09,0.4335241709877625
2024-08-10,0.4538294548629067
2024-08-11,0.46614739407742134
2024-08-12,0.4704353361290627
2024-08-13,0.4538267777011034
2024-08-14,0.47006959649026403
2024-08-15,0.4854618205772391
2024-08-16,0.459055567777298
2024-08-17,0.4664872812457503
2024-08-18,0.46036616463801344
2024-08-19,0.4551544914620871
2024-08-20,0.441242678205149
2024-08-21,0.4358234589954823
2024-08-22,0.4303185708785095
2024-08-23,0.4404301825464383
2024-08-24,0.4566823709517464
2024-08-25,0.4508456391544299
2024-08-26,0.4411349583366826
2024-08-27,0.42071509189016887
2024-08-28,0.4107656585497679
2024-08-29,0.4049564681075825
2024-08-30,0.39991013828067173
2024-08-31,0.39801491609257783
2024-09-01,0.3908249802048568
2024-09-02,0.387441421827622
2024-09-03,0.40469158833892627
2024-09-04,0.39691883932784416
2024-09-05,0.4005707584806659
2024-09-06,0.3879535392881777
2024-09-07,0.386322413486754
2024-09-08,0.38436618977206033
2024-09-09,0.3893921729974127
2024-09-10,0.38461816729341314
2024-09-11,0.38069463460115843
2024-09-12,0.3719211096800608
2024-09-13,0.38765370160500096
2024-09-14,0.4146303454721123
2024-09-15,0.40147998632926746
2024-09-16,0.40624203965502986
2024-09-17,0.39600071772387463
2024-09-18,0.39804552704902124
2024-09-19,0.39808155795368777
2024-09-20,0.40016663684108605
2024-09-21,0.3972314029185102
2024-09-22,0.391280845374595
2024-09-23,0.3884440822403694
2024-09-24,0.3895986973108734
2024-09-25,0.3776228608362483
2024-09-26,0.3759552386442405
2024-09-27,0.3813648663691156
2024-09-28,0.4157558928664681
2024-09-29,0.42174995827917094
2024-09-30,0.41067389811629673
2024-10-01,0.4203291798212573
2024-10-02,0.40374983832913913
